,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
1058,H8PA12085,TARASI,Tarasi,DEM,PA,17,C,C00639005,TARASI FOR CONGRESS,237147.93,5000,NA,6250,5000,50036.66,NA,44000,2595.63,NA,NA,NA,NA,NA,9335,NA
1059,H8PA12093,STOLZ,Stolz,DEM,PA,12,C,C00651356,STOLZ FOR CONGRESS,7181.04,NA,NA,NA,NA,NA,177.62,2338.71,NA,NA,NA,NA,NA,NA,NA,NA
1060,H8PA12101,LINSENMAYER,Linsenmayer,DEM,PA,17,C,C00661066,FRIENDS OF RAY LINSENMAYER,55328.18,NA,NA,NA,4822.58,NA,NA,4822.58,250,NA,210.06,NA,NA,NA,NA,NA
1061,H8PA13117,GOODMAN,Goodman,DEM,PA,4,C,C00667840,FRIENDS OF SHIRA GOODMAN,299508.18,NA,20500,NA,23291.84,12175,NA,8576,1918.93,132632.41,72.89,NA,NA,NA,1600,NA
1062,H8PA13125,JOYCE,Joyce,REP,PA,13,I,C00674259,DR JOHN JOYCE FOR CONGRESS,1460587.73,168131.63,6960,NA,12353.89,NA,NA,211676.73,8674.35,264286.24,4755.61,NA,NA,NA,NA,NA
1063,H8PA13133,OTTAWAY,Ottaway,DEM,PA,13,C,C00674887,BRENT OTTAWAY FOR CONGRESS,30484.43,8614.24,NA,NA,348.4,NA,8675.81,NA,50,NA,61.68,NA,NA,NA,NA,NA
1064,H8PA14065,BOERIO,Boerio,DEM,PA,14,C,C00675041,BOERIO FOR CONGRESS,680985.59,4126,14300,1000,NA,NA,NA,4750,3116.05,343.12,NA,NA,NA,NA,5000,NA
1065,H8PA15161,LEINER,Leiner,DEM,PA,15,O,C00640409,FRIENDS OF BILL LEINER,15348.29,NA,NA,NA,NA,NA,NA,NA,2219.74,NA,NA,NA,NA,NA,NA,NA
1066,H8PA15179,SIMMONS,Simmons,REP,PA,15,O,C00654848,JUSTIN SIMMONS FOR CONGRESS,61950.75,798,NA,NA,NA,NA,NA,5633,NA,21545.78,NA,NA,NA,NA,1919.95,NA
1067,H8PA15187,EDWARDS,Edwards,DEM,PA,7,O,C00654921,EDWARDS FOR PA,422841.6,2033.74,NA,7010,23152.69,52794.71,NA,79179,NA,14326.31,NA,NA,NA,NA,4550,NA
1068,H8PA15195,MACKENZIE,Mackenzie,REP,PA,15,O,C00655175,MACKENZIE FOR CONGRESS,196657.64,5276.44,NA,14500,22368.96,NA,NA,23843.65,3881.82,8293.19,133,NA,NA,NA,NA,NA
1069,H8PA15211,WEIDMAN,Weidman,DEM,PA,7,O,C00660316,WEIDMAN FOR CONGRESS,10336.54,NA,NA,NA,736,NA,NA,NA,50.33,NA,NA,NA,NA,NA,NA,NA
1070,H8PA15229,WILD,Wild,DEM,PA,7,I,C00658567,SUSAN WILD FOR CONGRESS,3447468.48,262.87,NA,102078.52,113233.67,361875.64,41569.77,2785638.29,51722.61,3418.18,6997.95,NA,NA,NA,1263.8,NA
1071,H8PA15237,UEHLINGER,Uehlinger,REP,PA,9,O,C00658641,UEHLINGER FOR CONGRESS INC.,117073.15,3250,NA,NA,NA,NA,3650,71250,10000,NA,694.77,NA,NA,NA,NA,NA
1072,H8PA15245,NOTHSTEIN,Nothstein,REP,PA,7,O,C00658583,MARTY FOR CONGRESS INC,970529.74,654657.29,NA,38250,26055.03,17311.79,NA,247095.23,5415.47,67299.14,2713.31,NA,12070.07,269999.4,NA,2279
1073,H8PA15252,PRIES,Pries,REP,PA,15,O,C00660720,PRIES FOR CONGRESS,91664.22,4937.25,NA,NA,2678.8,NA,NA,NA,2678.8,NA,NA,NA,NA,NA,NA,NA
1074,H8PA15260,BROWNING,Browning,REP,PA,7,C,C00664466,BROWNING FOR CONGRESS,225588.23,NA,NA,NA,NA,NA,NA,6964.2,1401,100321.5,NA,NA,NA,NA,NA,NA
1075,H8PA15278,MORGANELLI,Morganelli,DEM,PA,7,O,C00665042,JOHN MORGANELLI FOR CONGRESS COMMITTEE,262037.37,103000,7140,NA,6290,NA,NA,18700,NA,1531.54,NA,NA,NA,1.00E+05,7700,NA
1076,H8PA15286,DAVID,David,REP,PA,4,O,C00665331,DAN DAVID FOR CONGRESS,515417.73,232756.76,22891,9080,13525.55,NA,NA,194542.97,1418.62,11100,1098,NA,NA,106693.06,21398.31,NA
1077,H8PA16060,GEORGE,George,DEM,PA,16,C,C00648436,JOHN GEORGE FOR CONGRESS,7500,NA,NA,NA,NA,NA,NA,7500,NA,NA,NA,NA,NA,NA,NA,NA
1078,H8PA16078,KING,King,DEM,PA,11,O,C00648774,FRIENDS OF JESS KING,1890729.46,809396.15,21600,NA,5307.08,423756.18,NA,292307.47,28703.49,95652.87,16793.48,NA,NA,377487.63,NA,15.8
1079,H8PA16086,MULTARI,Multari,DEM,PA,16,C,C00665315,MULTARI FOR CHANGE,46407.12,6942,NA,NA,9967.16,NA,NA,21967.16,NA,NA,NA,NA,NA,NA,NA,NA
1080,H8PA17050,CHRIN,Chrin,REP,PA,8,C,C00640839,JOHN CHRIN FOR CONGRESS,3119135.05,2143518.58,NA,96417,205015.42,123712.32,NA,353335.59,105912.54,143845.65,68662.43,NA,12625,997719.44,NA,NA
1081,H8PA17068,KUNIEGEL,Kuniegel,REP,PA,8,C,C00655704,KUNIEGEL FOR CONGRESS,161179.17,7448.7,NA,NA,NA,NA,NA,907,NA,37.32,NA,NA,NA,NA,1793,7448.7
1082,H8PA18157,SOLOMON,Solomon,DEM,PA,14,O,C00649947,SOLOMON FOR CONGRESS,269191.65,37722.51,4692.84,NA,103.55,6247.96,1399.31,105319.41,3825.15,534.7,NA,NA,NA,20000,390,NA
1083,H8PA18165,IOVINO,Iovino,DEM,PA,18,O,C00650572,PAM IOVINO FOR CONGRESS,70097.56,NA,NA,NA,9500,NA,NA,20208,1059.16,526.03,NA,NA,NA,NA,3000,NA
1084,H8PA18173,CROSSEY,Crossey,DEM,PA,18,O,C00650887,CROSSEY FOR CONGRESS,37525.48,NA,NA,NA,NA,NA,NA,26800,2952.86,1737.01,NA,NA,NA,NA,2545,NA
1085,H8PA18181,LAMB,Lamb,DEM,PA,17,I,C00657411,CONOR LAMB FOR CONGRESS,9385278.27,12076088.77,103000,488531.04,72386.32,2056681.39,NA,704049.72,64675.68,51301.28,24022.64,NA,NA,5808701.42,NA,NA
1086,H8PA18199,RESCHENTHALER,Reschenthaler,REP,PA,14,I,C00657833,GUY FOR CONGRESS,1086396.37,7500,60350,NA,17273.59,48582.23,NA,148766.1,2034,121972.73,18227.19,NA,NA,NA,1750,NA
1087,H8PA18215,WARD,Ward,REP,PA,18,O,C00658179,KIM FOR CONGRESS,15386.35,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA
1088,H8PA18231,SACCONE,Saccone,REP,PA,14,O,C00658708,VERITAS TRUTH IS FREEDOM,2053764.52,1943854.98,45821,3750,139863.39,NA,NA,104952.35,9603.73,70579.89,832.25,NA,56378.68,837191,10520.34,NA
1089,H8PA18249,ORTITAY,Ortitay,REP,PA,18,O,C00659441,JASON ORTITAY FOR CONGRESS,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,H8RI01092,WYSOCKI,Wysocki,REP,RI,1,C,C00683391,FRIENDS OF FRED WYSOCKI,4178.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,H8SC01090,PEREZ,Perez,REP,SC,1,C,C00631176,TOM PEREZ FOR CONGRESS,24794.61,NA,NA,NA,699.86,NA,NA,699.86,250,NA,NA,NA,NA,NA,81.31,NA
1092,H8SC01108,FIENNING,Fienning,REP,SC,1,C,C00636597,TEDSC,51326.2,NA,NA,NA,NA,NA,NA,7075,NA,NA,NA,NA,NA,NA,NA,NA
1093,H8SC01116,CUNNINGHAM,Cunningham,DEM,SC,1,I,C00650507,JOE CUNNINGHAM FOR CONGRESS,2526600.88,1494437.71,NA,63082.8,56730.49,286675.48,30407.81,500377.95,17589.56,5654.59,10961.36,NA,85750,6000,743.57,NA
1094,H8SC01124,ARRINGTON,Arrington,REP,SC,1,C,C00653204,KATIE ARRINGTON FOR CONGRESS,1699750.14,NA,119018,NA,72864.88,NA,NA,562163.22,2788.84,1587.94,15209.29,NA,NA,NA,NA,NA
1095,H8SC01132,SMITH,Smith,DEM,SC,1,C,C00669762,THE COMMITTEE TO ELECT TOBY SMITH,8534.34,590,NA,NA,NA,NA,672.39,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,H8SC02106,CARRIGAN,Carrigan,DEM,SC,2,C,C00652321,CARRIGAN FOR CONGRESS,164488.56,NA,NA,NA,NA,52099,NA,NA,350,NA,NA,NA,NA,NA,NA,NA
1097,H8SC02114,ROBERTSON,Robertson,DEM,SC,2,C,C00661009,ANNABELLE 2018,58080.47,NA,NA,NA,NA,NA,NA,5279.3,1500,NA,1110.7,280,NA,NA,NA,NA
1098,H8SC03070,GEREN,Geren,DEM,SC,3,C,C00636696,MARY GEREN FOR CONGRESS,298296.8,24054.98,2500,NA,19406.11,12590.5,3041.75,91031.11,21232.59,3863.4,3965.53,NA,313.12,NA,NA,NA
1099,H8SC04201,DAVIS,Davis,DEM,SC,4,O,C00663187,JT DAVIS FOR CONGRESS,6977.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,802,NA,NA,NA,NA
1100,H8SC04227,TURNER,Turner,DEM,SC,4,O,C00666230,LEE TURNER FOR CONGRESS,31426.06,1565,NA,NA,NA,NA,NA,2996.05,NA,NA,679.85,NA,1565,NA,NA,NA
1101,H8SC04235,MORIN,Morin,DEM,SC,4,O,C00661389,COMMITTEE TO ELECT WILL MORIN,43441.62,1194.95,NA,NA,1748.25,7000,138.17,10200,603.56,NA,5254.4,293.11,NA,NA,90.43,NA
1102,H8SC04250,TIMMONS,Timmons,REP,SC,4,I,C00668491,WILLIAM TIMMONS FOR CONGRESS,1818777.75,7660,42394,20500,53543.4,NA,NA,331000.28,5206.7,66909.36,20584.02,NA,NA,NA,NA,NA
1103,H8SC04276,HAMILTON,Hamilton,REP,SC,4,O,C00668269,DAN HAMILTON FOR CONGRESS,256501.43,78520.39,NA,NA,5002.73,17405.84,NA,22786.33,1891.94,NA,NA,NA,NA,NA,NA,NA
1104,H8SC04284,BURNS,Burns,REP,SC,4,O,C00670786,MARK BURNS FOR CONGRESS,136329.05,5952.8,NA,NA,18775.14,NA,NA,39578.92,32735.84,NA,39536.69,NA,NA,NA,NA,NA
1105,H8SC04292,BELL,Bell,REP,SC,4,O,C00672030,BARRY FOR CONGRESS CAMPAIGN COMMITTEE,3480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,H8SC04300,BROWN,Brown,DEM,SC,4,O,C00672162,BRANDON BROWN FOR CONGRESS,69059.99,17405.34,NA,NA,3416.75,NA,1742.66,1000,3684.41,3000,2500,NA,800,NA,NA,NA
1107,H8SC04318,KIMBRELL,Kimbrell,REP,SC,4,O,C00672899,JOSH KIMBRELL FOR CONGRESS,398944.53,2152,NA,NA,NA,NA,NA,29257.41,1442.34,102823.12,NA,NA,2152,NA,NA,NA
1108,H8SC04326,PIERCE,Pierce,REP,SC,4,O,C00673020,SHANNON PIERCE FOR CONGRESS,88230.37,33543.98,NA,NA,3591.52,22450,NA,9537.15,1816.83,912,NA,1000,4736.5,12463.75,NA,NA
1109,H8SC04342,BRIGHT,Bright,REP,SC,4,O,C00673525,BRIGHT FOR CONGRESS,339957.07,1059.5,8200,NA,1283,NA,NA,18812.41,1059.5,469.77,9862.4,NA,NA,NA,NA,NA
1110,H8SC04359,GRABEN,Graben,DEM,SC,4,O,C00673756,ERIC GRABEN FOR CONGRESS,43135.16,3009.6,NA,NA,NA,NA,NA,500,2503,NA,NA,NA,3009.6,NA,NA,NA
1111,H8SC04375,BROWN,Brown,REP,SC,4,O,C00674879,STEPHEN H BROWN FOR CONGRESS COMMITTEE,203938.06,5472.5,NA,NA,NA,NA,NA,68208.87,1000,NA,NA,NA,5472.5,NA,NA,NA
1112,H8SC04383,MOSSER,Mosser,REP,SC,4,O,C00674671,MOSSER FOR CONGRESS,25401.95,NA,NA,NA,NA,NA,669.46,NA,NA,9200,NA,NA,NA,NA,786.94,NA
1113,H8SC04417,SCHMID,Schmid,REP,SC,4,O,C00675330,CLAUDE SCHMID FOR CONGRESS CAMPAIGN COMMITTEE,42948.61,1289.88,NA,NA,498.94,5638.84,NA,NA,NA,250,NA,NA,1095,NA,1228.57,NA
1114,H8SC05158,NORMAN,Norman,REP,SC,5,I,C00633610,RALPH NORMAN FOR CONGRESS,2075820.21,20131.72,NA,17685,67600.8,NA,NA,588928.52,85250.99,241432,2188.06,NA,407.57,NA,8000,NA
1115,H8SC05174,PARNELL,Parnell,DEM,SC,5,C,C00634709,ARCHIE PARNELL FOR CONGRESS,2268805.34,56579.22,NA,64300,17250,610992.99,27998.45,1141762.71,23131.38,5439.92,1903.99,NA,NA,24019,13250,NA
1116,H8SC05257,LOUGH,Lough,DEM,SC,5,C,C00672766,STEVE LOUGH FOR CONGRESS,9582.72,NA,NA,NA,NA,NA,NA,NA,NA,279.45,NA,NA,NA,NA,1060,NA
1117,H8SC06107,GRESSMANN,Gressmann,REP,SC,6,C,C00671990,GRESSMANN FOR CONGRESS COMMITTEE,2127.14,NA,NA,NA,NA,NA,1681.13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1118,H8SC07048,FISCHER,Fischer,DEM,SC,7,C,C00654160,DR. BRUCE FISCHER FOR CONGRESS 2018,24085.73,NA,NA,NA,NA,NA,NA,17740.73,NA,NA,422.23,NA,NA,NA,700,NA
1119,H8SC07055,HOPKINS,Hopkins,DEM,SC,7,C,C00670414,BILL HOPKINS FOR CONGRESS,140929.54,NA,NA,NA,8750,57325.89,NA,8750,NA,176.88,NA,1100,NA,NA,5000,NA
1120,H8SC07063,WILLIAMS,Williams,DEM,SC,7,C,C00677062,WILLIAMS FOR CONGRESS,25384.87,904,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,604,NA,NA,NA
1121,H8SC07071,HAMMOND,Hammond,REP,SC,7,C,C00676551,ELECT LARRY GUY HAMMOND TO CONGRESS,6506.91,971.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,H8SD00024,TAPIO,Tapio,REP,SD,0,O,C00670976,FRIENDS OF NEAL TAPIO,179701.01,188668.46,NA,NA,NA,NA,NA,24000,2725.85,NA,2225.85,NA,5813.4,73753.8,1500,NA
1123,H8SD01063,KREBS,Krebs,REP,SD,0,O,C00634923,SHANTEL KREBS FOR CONGRESS,642279.74,54766.46,12500.58,2500,2529.27,15500,1262.79,57354.92,3318.03,26002.57,22615.14,NA,NA,NA,6738.95,NA
1124,H8SD01097,BJORKMAN,Bjorkman,DEM,SD,0,O,C00650226,TIM BJORKMAN FOR SOUTH DAKOTA,1030428.2,422338.9,10500,NA,34869.93,210626.02,NA,15450,NA,9434.36,33257.72,NA,NA,NA,8792.25,NA
1125,H8TN01079,OLSEN,Olsen,DEM,TN,1,C,C00653253,OLSEN FOR CONGRESS,189264.33,938.98,NA,NA,11107.96,46805.99,NA,NA,3878.39,338.15,2842.09,600,NA,NA,135,270.91
1126,H8TN01087,MCKINLEY,Mckinley,REP,TN,1,C,C00654624,TODD MCKINLEY FOR CONGRESS,46385.94,9730.09,NA,NA,56.24,3000,NA,10000,NA,NA,NA,NA,399.09,1300,168,NA
1127,H8TN01095,BANYAS,Banyas,REP,TN,1,C,C00675801,MICKIE LOU BANYAS FOR CONGRESS,7351.38,2611.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679.7,686.7,NA,245
1128,H8TN02101,WILLIAMS,Williams,DEM,TN,2,O,C00640110,WILLIAMS FOR CONGRESS,154131.9,26922.72,NA,NA,1990.91,3128.42,13409.35,28864.02,2660.27,14017.55,27127.32,15359.38,NA,NA,NA,NA
1129,H8TN02119,BURCHETT,Burchett,REP,TN,2,I,C00652149,BURCHETT FOR CONGRESS,946616.92,262812.51,NA,5025,131959.35,NA,NA,202877.59,3789.99,172654.5,5159.68,NA,1500,255263,17797.49,2693.51
1130,H8TN02127,MATLOCK,Matlock,REP,TN,2,O,C00652396,MATLOCK FOR CONGRESS,788427.08,126497.27,8000,NA,10451.64,NA,NA,136539.34,19757.05,233110.94,NA,NA,23423,83516.5,675,NA
1131,H8TN02143,GROSS,Gross,REP,TN,2,O,C00653766,COMMITTEE TO ELECT KEN GROSS,27.66,6,NA,NA,NA,NA,14.5,NA,NA,NA,NA,NA,NA,NA,3,NA
1132,H8TN02168,SAGLIANO,Sagliano,REP,TN,2,O,C00653824,VITO FOR CONGRESS,9254.65,50,NA,NA,24.48,NA,NA,NA,298.11,41.01,NA,NA,NA,NA,392,NA
1133,H8TN02176,HOYOS,Hoyos,DEM,TN,2,O,C00654988,HOYOS FOR CONGRESS,347366.36,100347.97,NA,NA,3132,NA,3823.94,14350,4277.27,2757.73,2021.96,NA,1460,92121.3,3460.77,1730.7
1134,H8TN02200,EMERT,Emert,REP,TN,2,O,C00659623,JASON EMERT FOR CONGRESS,516465.71,NA,NA,38600,1793.89,NA,NA,174306.42,NA,NA,3791.86,NA,NA,NA,NA,NA
1135,H8TN02218,NICKLOES,Nickloes,REP,TN,2,O,C00671206,FRIENDS OF S. ASHLEY NICKLOES,248070.56,7132.54,NA,NA,NA,NA,NA,73928.51,NA,52.7,6002.99,NA,NA,NA,NA,NA
1136,H8TN02242,HAMBLIN,Hamblin,REP,TN,2,O,C00671339,COMMITTEE TO ELECT HANK HAMBLIN FOR CONGRESS,12391.88,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,NA,NA,500,NA
1137,H8TN03208,MITCHELL,Mitchell,DEM,TN,3,C,C00641001,FRIENDS OF DR. DANIELLE MITCHELL,278916.02,24046.61,NA,NA,5127.6,940.06,NA,128939.14,2557.98,3205,1820.54,3862.2,3062.5,19599.5,1971.59,NA
1138,H8TN03216,MASSENGALE,Massengale,REP,TN,3,C,C00673897,COMMITTEE TO ELECT JEREMY MASSENGALE,1335.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.72,NA
1139,H8TN04081,MADDUX,Maddux,REP,TN,4,C,C00637413,COMMITTEE TO ELECT JACK MADDUX FOR US CONGRESS,22987.45,1511.45,NA,NA,832.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,H8TN04099,PHILLIPS,Phillips,DEM,TN,4,C,C00639641,MARIAH PHILLIPS FOR CONGRESS,607677.55,134966.29,NA,176.92,71331.32,46679.47,NA,177430.94,14547.43,2844.94,1254.98,1628.95,NA,NA,5609,NA
1141,H8TN04107,HALE,Hale,DEM,TN,4,C,C00678045,CHRISTOPHER HALE FOR TENNESSEE,43121.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,H8TN06086,MATHENY,Matheny,REP,TN,6,O,C00650671,JUDD MATHENY FOR CONGRESS,258604.91,6305.55,NA,3500,5400.2,18185,8022,17180,9794.32,374.74,12205.75,NA,5386.5,NA,4105.43,130
1143,H8TN06094,ROSE,Rose,REP,TN,6,I,C00652743,JOHN ROSE FOR TENNESSEE,5230929.77,296570,90846,NA,53369.45,214492.22,NA,506131.13,23527,482635.7,3305.86,NA,NA,NA,NA,NA
1144,H8TN06102,CORLEW,Corlew,REP,TN,6,O,C00666966,BOB CORLEW FOR CONGRESS,1519722.75,49019.34,NA,170288.05,NA,NA,NA,406770.68,12953.8,22.35,7599.64,NA,NA,NA,NA,NA
1145,H8TN06128,BARLOW,Barlow,DEM,TN,6,O,C00671263,COMMITTEE TO ELECT DAWN BARLOW FOR CONGRESS,41836.64,13396.05,NA,NA,500,NA,NA,1029,NA,NA,NA,6488.98,8507.92,NA,NA,NA
1146,H8TN06144,WINEINGER,Wineinger,DEM,TN,6,O,C00673632,MERRILEE FOR TENNESSEE,45161.02,1774.69,NA,NA,4500,NA,NA,6000,NA,584.82,NA,NA,NA,NA,NA,NA
1147,H8TN06151,VIVIO,Vivio,REP,TN,6,O,C00674457,LAVERN VIVIO FOR CONGRESS,26363.7,7921.93,NA,NA,NA,NA,NA,NA,NA,NA,900.72,NA,140,NA,NA,NA
1148,H8TN06177,HEFFERNAN,Heffernan,DEM,TN,6,O,C00681098,HEFFERNAN FOR CONGRESS COMMITTEE,28340.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.9,NA
1149,H8TN07068,KANEW,Kanew,DEM,TN,7,O,C00638403,KANEW FOR CONGRESS,420215.52,63251.6,NA,5689.5,NA,NA,NA,23301,70,300,13070.71,NA,NA,NA,NA,NA
1150,H8TN07076,GREEN,Green,REP,TN,7,I,C00658385,MARK GREEN FOR CONGRESS,2480168.75,144074.02,72000,69567.14,166744,NA,NA,746193.38,71660.8,41951.96,17592.2,NA,13257.25,52046.48,8239.18,NA
1151,H8TN07084,MILLER,Miller,REP,TN,7,O,C00659748,LEE THOMAS MILLER FOR CONGRESS,183339,NA,NA,4000,NA,NA,NA,550,5155,NA,6134.89,599.85,NA,NA,1788.4,NA
1152,H8TN07100,REEL,Reel,DEM,TN,7,O,C00662866,MATT REEL FOR CONGRESS,191552.32,10930.05,3500,NA,2166.44,NA,NA,51721.34,2166.44,45469.08,NA,NA,NA,NA,3000,NA
1153,H8TN08108,BOATNER,Boatner,DEM,TN,8,C,C00658591,BOATNER FOR CONGRESS,33246.58,2691.24,NA,NA,912.6,NA,NA,NA,1227.26,671.21,NA,NA,NA,NA,26,NA
1154,H8TN08116,OWENS,Owens,REP,TN,8,C,C00681957,COLLEEN OWENS FOR CONGRESS COMMITTEE,15864.36,10034.94,NA,NA,NA,NA,NA,NA,NA,4145.51,NA,NA,6001.94,NA,147,NA
1155,H8TN09106,SMITH,Smith,DEM,TN,9,C,C00663971,KASANDRA SMITH FOR CONGRESS,5924.61,742.75,NA,NA,649.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,H8TN09114,BERGMANN,Bergmann,REP,TN,9,C,C00666685,BERGMANN FOR CONGRESS 2018,69099.64,2103.81,8000,500,NA,NA,NA,NA,NA,NA,NA,120.62,NA,NA,NA,NA
1157,H8TX01044,BEAL,Beal,DEM,TX,1,C,C00640722,BRENT BEAL FOR CONGRESS,72106.24,4357.92,NA,NA,NA,7538.89,1075.91,NA,NA,644.9,NA,NA,NA,NA,932.46,NA
1158,H8TX02067,LITTON,Litton,DEM,TX,2,O,C00639526,TODD LITTON FOR CONGRESS,1720829.1,5208.31,33200,3000,37000,307285.85,NA,20500,12048.09,129999.33,5659.5,NA,NA,NA,7600.75,NA
1159,H8TX02083,KHORASANI,Khorasani,DEM,TX,2,O,C00640342,ALI A. KHORASANI FOR CONGRESS,11097.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,H8TX02091,JONES,Jones,DEM,TX,2,O,C00649905,J DARNELL JONES FOR US CONGRESS,9346.41,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,NA
1161,H8TX02109,WHITTAKER,Whittaker,REP,TX,2,O,C00657049,MALCOLM E. WHITTAKER ELECTION COMMITTEE,9367.99,NA,13.44,NA,NA,NA,NA,NA,NA,NA,517.44,NA,NA,NA,NA,NA
1162,H8TX02117,ROBERTS,Roberts,REP,TX,2,O,C00660118,KEVIN ROBERTS FOR CONGRESS,1403182.71,48038.55,870.58,5000,52013.93,NA,NA,369896.52,2334.74,140238.5,NA,4652.5,NA,NA,NA,NA
1163,H8TX02125,WALKER,Walker,REP,TX,2,O,C00660522,RICK WALKER FOR CONGRESS,649366.93,837,NA,41961.4,NA,NA,5800,89228.37,162.38,NA,3784.82,NA,NA,NA,NA,NA
1164,H8TX02141,WALL,Wall,REP,TX,2,O,C00661165,KATHALEEN WALL FOR CONGRESS,6272279.72,3970972.39,21770,98659.82,7162.59,NA,72194,451831.9,112615.35,NA,40070.36,3885,171443,1667629.25,11873.67,NA
1165,H8TX02158,MALIK,Malik,DEM,TX,2,O,C00661587,SILKY FOR CONGRESS,19053.94,NA,NA,NA,NA,NA,NA,NA,625.19,9.35,NA,NA,NA,NA,177.9,NA
1166,H8TX02166,CRENSHAW,Crenshaw,REP,TX,2,I,C00660795,DAN CRENSHAW FOR CONGRESS,1854212.22,66906.73,NA,1840,95848.46,165090.89,NA,571825.81,111601.63,53184.1,26620.39,NA,NA,NA,2167.98,NA
1167,H8TX02174,PARVIZIAN,Parvizian,DEM,TX,2,O,C00663104,COMMITTEE TO ELECT HP,98555.23,NA,NA,NA,NA,NA,NA,34500,NA,NA,NA,NA,NA,NA,3500,NA
1168,H8TX02182,HAVENS,Havens,REP,TX,2,O,C00662551,JONATHAN HAVENS FOR CONGRESS,162661.37,150295.54,5820,NA,147.91,NA,NA,35246.02,NA,32617.12,NA,NA,NA,55703,1215.5,400
1169,H8TX02190,LURIE,Lurie,REP,TX,2,O,C00662452,LURIE FOR CONGRESS,12887.82,805.11,NA,NA,227.71,NA,81.46,NA,95,NA,NA,1317.98,NA,NA,66.75,NA
1170,H8TX02208,SPIERS,Spiers,REP,TX,2,O,C00662775,DR JON SPIERS FOR CONGRESS,54702.22,900,NA,NA,NA,NA,NA,21593.67,237.77,NA,NA,NA,NA,NA,NA,NA
1171,H8TX03099,BURCH,Burch,DEM,TX,3,C,C00647057,LORIE BURCH FOR CONGRESS,313974.34,45081.17,NA,3500,19095.87,NA,95.88,3500,13130.43,29810.48,633.56,9695.83,250,NA,1000,NA
1172,H8TX03107,JOHNSON,Johnson,DEM,TX,3,O,C00647693,SAM JOHNSON FOR CONGRESS,69919.54,599.43,NA,NA,23050,NA,NA,30500,2050,10627.7,NA,NA,NA,NA,NA,NA
1173,H8TX03115,YHAP,Yhap,DEM,TX,3,O,C00650218,MEDRICK YHAP FOR CONGRESS,6384.25,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA
1174,H8TX03123,TAYLOR,Taylor,REP,TX,3,I,C00653634,VAN TAYLOR CAMPAIGN,4475593.89,37848.43,NA,237532.3,NA,14624.66,323.87,829884.15,NA,5957.71,11526.6,NA,NA,NA,NA,NA
1175,H8TX03149,NIEDERKORN,Niederkorn,REP,TX,3,O,C00661132,NIEDERKORN FOR CONGRESS DBA DC4TX3,45548.45,772.75,NA,NA,NA,NA,NA,485,NA,NA,406.92,NA,NA,NA,NA,NA
1176,H8TX04162,KRANTZ,Krantz,DEM,TX,4,C,C00659813,CATHERINE KRANTZ FOR CONGRESS,21321.42,951.99,NA,NA,94,NA,NA,NA,188.03,32,NA,NA,NA,NA,NA,NA
1177,H8TX04170,BETHEL JR,Bethel Jr,DEM,TX,4,C,C00663807,BETHEL4CONGRESS,18755.16,3506,NA,NA,NA,NA,441.25,NA,NA,NA,94,NA,1568,1938,NA,NA
1178,H8TX04188,COOPER,Cooper,REP,TX,4,C,C00668459,COOPER FOR CONGRESS,6540.99,782,NA,NA,NA,NA,NA,NA,415.95,421.94,NA,NA,NA,NA,NA,NA
1179,H8TX05086,WOOD,Wood,DEM,TX,5,O,C00636860,DAN WOOD FOR CONGRESS,108332.05,255.64,NA,NA,1627.81,33573.39,843.81,12323.52,2162.6,1495.26,NA,NA,NA,NA,1072.39,255.64
1180,H8TX05094,SHEETS,Sheets,REP,TX,5,O,C00659920,KENNETH SHEETS FOR CONGRESS,200491.05,21442.41,NA,NA,22550.58,NA,NA,59208.5,300,58598,NA,1942.05,NA,NA,NA,NA
